时间,开盘价,最高价,最低价,收盘价,信号类型,量能比率,价格vsEMA%,张力,加速度,波峰波谷,持仓状态,最优动作,黄金信号
2025-11-13 12:00:00,102936.49,103483.83,101184.14,101382.64,OSCILLATION,1.6601936900748446,-1.718257243,-0.110383897,0.018460136,,SHORT,继续持空 (盈亏+4.77%),空平/反多
2025-11-13 16:00:00,101382.63,101540.93,98147.4,98682.14,OSCILLATION,3.003822293829009,-3.939460661,-0.099402154,0.013540069,,SHORT,继续持空 (盈亏+7.31%),继续持多
2025-11-13 20:00:00,98682.13,100501.31,98000.4,99692.02,OSCILLATION,1.3821507645666644,-2.682399098,-0.040948084,0.006392715,,SHORT,继续持空 (盈亏+6.36%),继续持多
2025-11-14 00:00:00,99692.03,99866.02,98700.0,99139.38,OSCILLATION,1.3070954498678244,-2.924003352,-0.067313222,0.010788333,,SHORT,继续持空 (盈亏+6.88%),继续持多
2025-11-14 20:00:00,95778.3,95940.0,94012.45,94594.0,BULLISH_SINGULARITY,0.9443282652090031,-5.129130516,-0.362882739,0.083647508,波谷★,LONG,平空/反多 (盈利11.15%),黄金/空平反多
2025-11-15 00:00:00,94594.0,96846.68,94558.49,96417.12,BULLISH_SINGULARITY,0.7881659511245503,-2.995741552,-0.397165529,0.087114746,,LONG,继续持多 (盈亏+1.93%),继续持多
2025-11-15 04:00:00,96417.12,96570.65,95921.21,96333.86,BULLISH_SINGULARITY,0.4589262660143857,-2.79441769,-0.489271576,0.091835676,,LONG,继续持多 (盈亏+1.84%),继续持多
2025-11-15 08:00:00,96333.87,96350.52,95630.0,95696.87,BULLISH_SINGULARITY,0.4227347070105922,-3.120035526,-0.535895638,0.090243924,,LONG,继续持多 (盈亏+1.17%),继续持多
2025-11-15 12:00:00,95696.86,96471.22,95565.17,96260.0,BULLISH_SINGULARITY,0.360175864,-2.312708267,-0.52686072,0.078853653,,LONG,继续持多 (盈亏+1.76%),继续持多
2025-11-15 16:00:00,96259.99,96419.65,95731.32,96012.01,BULLISH_SINGULARITY,0.3460650137606526,-2.325829394,-0.508456686,0.062970955,,LONG,继续持多 (盈亏+1.50%),继续持多
2025-11-15 20:00:00,96012.01,96012.01,95119.94,95596.24,BULLISH_SINGULARITY,0.3765569296285521,-2.493534827,-0.490002689,0.040875538,,LONG,继续持多 (盈亏+1.06%),继续持多
2025-11-16 00:00:00,95596.23,95979.79,94841.62,95825.02,OSCILLATION,0.3700487504918867,-2.049339059,-0.499226661,0.018286879,,LONG,继续持多 (盈亏+1.30%),继续持多
2025-11-16 04:00:00,95825.02,96192.0,95650.72,96099.99,LOW_OSCILLATION,0.2514089853337512,-1.602561728,-0.535688119,0.004584784,,LONG,继续持多 (盈亏+1.59%),多平/反空
2025-11-16 08:00:00,96099.98,96635.11,95500.0,95627.13,LOW_OSCILLATION,0.5131124979554361,-1.891750067,-0.571376026,-0.000195875,,LONG,继续持多 (盈亏+1.09%),继续持空
2025-11-16 12:00:00,95627.13,95900.0,94368.24,94573.46,LOW_OSCILLATION,0.5144444084564758,-2.697275029,-0.56834558,-0.001069484,,LONG,继续持多 (盈亏-0.02%),空平/反多
2025-11-16 16:00:00,94573.46,95567.79,93770.48,94020.0,LOW_OSCILLATION,1.724554899295272,-2.964816173,-0.556632024,-0.003277003,,LONG,继续持多 (盈亏-0.61%),继续持多
2025-11-16 20:00:00,94020.49,94739.74,93005.55,94261.44,LOW_OSCILLATION,1.2430054621729203,-2.46337261,-0.566417149,-0.001595056,,LONG,继续持多 (盈亏-0.35%),继续持多
2025-11-17 00:00:00,94261.45,95559.99,93767.27,95496.77,LOW_OSCILLATION,0.8559347347418327,-1.073463125,-0.612408414,0.006935127,,LONG,继续持多 (盈亏+0.95%),继续持多
2025-11-17 04:00:00,95496.77,95880.0,94849.37,95653.77,BULLISH_SINGULARITY,0.8147971061565912,-0.824794752,-0.716510174,0.021536086,波峰★,SHORT,平多/反空 (盈利1.12%),继续持多
2025-11-17 08:00:00,95653.78,96026.71,95309.68,95565.38,BULLISH_SINGULARITY,0.743920035,-0.829883213,-0.812055724,0.037263085,,SHORT,继续持空 (盈亏+0.09%),继续持多
2025-11-17 12:00:00,95565.38,96043.0,93571.3,93959.67,BULLISH_SINGULARITY,1.8211390192998689,-2.263812929,-0.872424971,0.050335064,,SHORT,继续持空 (盈亏+1.77%),继续持多
2025-11-17 16:00:00,93959.68,94419.88,91588.0,91678.93,BULLISH_SINGULARITY,2.457005983877765,-4.213281138,-0.857000818,0.054535942,,SHORT,继续持空 (盈亏+4.16%),继续持多
2025-11-17 20:00:00,91678.93,92399.48,91220.0,92215.14,BULLISH_SINGULARITY,1.8098777077763484,-3.316675493,-0.788102008,0.04888326,,SHORT,继续持空 (盈亏+3.59%),继续持多
2025-11-18 00:00:00,92215.14,92357.51,89700.0,90842.72,BULLISH_SINGULARITY,2.2647967487065075,-4.322256938,-0.753335949,0.045681671,,SHORT,继续持空 (盈亏+5.03%),继续持多
2025-11-18 04:00:00,90842.72,90851.66,89253.78,90512.1,BULLISH_SINGULARITY,1.844453981386705,-4.2445469,-0.706831415,0.040372522,波谷★,LONG,平空/反多 (盈利5.38%),继续持多
2025-11-18 08:00:00,90512.1,91617.17,90509.79,91517.82,BULLISH_SINGULARITY,1.1636983634023337,-2.886397883,-0.691663549,0.038676444,,LONG,继续持多 (盈亏+1.11%),继续持多
2025-11-18 12:00:00,91517.83,93049.91,90905.7,92910.1,BULLISH_SINGULARITY,1.366898773704175,-1.276511666,-0.733604823,0.045373542,,LONG,继续持多 (盈亏+2.65%),继续持多
2025-11-18 16:00:00,92910.1,93836.01,92579.23,93195.61,BULLISH_SINGULARITY,0.9240605538533992,-0.881274316,-0.810871917,0.059688716,波峰★,SHORT,平多/反空 (盈利2.96%),继续持多
2025-11-18 20:00:00,93195.61,93423.74,92462.72,92960.83,BULLISH_SINGULARITY,0.4433106043970308,-1.024367305,-0.865702756,0.075073063,,SHORT,继续持空 (盈亏+0.25%),继续持多
2025-11-19 00:00:00,92960.83,92980.22,91660.49,91874.52,BULLISH_SINGULARITY,0.5676510278135175,-1.977360636,-0.88816054,0.087017896,,SHORT,继续持空 (盈亏+1.42%),继续持多
2025-11-19 04:00:00,91874.51,92028.92,90025.06,91863.64,BULLISH_SINGULARITY,1.0095056662547748,-1.802958384,-0.857682383,0.093401679,,SHORT,继续持空 (盈亏+1.43%),继续持多
2025-11-19 08:00:00,91863.64,91950.0,91072.41,91410.22,BULLISH_SINGULARITY,0.4525627588735169,-2.07428765,-0.785020633,0.098009616,,SHORT,继续持空 (盈亏+1.92%),继续持多
2025-11-19 12:00:00,91410.23,92384.61,89880.0,89951.7,BULLISH_SINGULARITY,1.0278523411592817,-3.301844753,-0.670501289,0.095938257,,SHORT,继续持空 (盈亏+3.48%),继续持多
2025-11-19 16:00:00,89951.7,90232.56,88630.71,88884.56,BULLISH_SINGULARITY,1.4262113245711865,-4.042433322,-0.514295639,0.084409751,,SHORT,继续持空 (盈亏+4.63%),继续持多
2025-11-20 12:00:00,91934.01,92541.92,89835.34,89869.88,OSCILLATION,1.0232145861052302,-2.52769709,0.3161234324474947,-0.006810833,,SHORT,继续持空 (盈亏+3.57%),继续持多
2025-11-20 16:00:00,89869.88,89911.73,86100.0,86921.28,BEARISH_SINGULARITY,2.6137249049167908,-5.208826494,0.474296974,-0.036504413,,SHORT,继续持空 (盈亏+6.73%),继续持多
2025-11-20 20:00:00,86921.27,88250.0,86325.23,86637.23,BEARISH_SINGULARITY,0.7678667812023796,-5.019395042,0.576935695,-0.063789132,,SHORT,继续持空 (盈亏+7.04%),继续持多
2025-11-21 00:00:00,86637.22,87498.94,85360.0,85821.34,BEARISH_SINGULARITY,1.017687340359965,-5.380939496,0.5904948086517197,-0.072897309,,SHORT,继续持空 (盈亏+7.91%),继续持多
2025-11-21 04:00:00,85821.35,86459.53,82000.0,84049.39,BEARISH_SINGULARITY,2.1444033134280263,-6.682688893,0.5121265265146925,-0.069218901,,SHORT,继续持空 (盈亏+9.81%),继续持多
2025-11-21 08:00:00,84049.38,84709.89,81648.0,82309.66,BEARISH_SINGULARITY,2.345188179657952,-7.85831953,0.4035177885954292,-0.054696932,波谷★,LONG,平空/反多 (盈利11.68%),继续持多
2025-11-21 16:00:00,82932.46,85572.82,82333.0,84209.3,OSCILLATION,1.0504036539642532,-4.622582581,0.191455138,-0.004650078,,LONG,继续持多 (盈亏+2.31%),继续持多
2025-11-22 20:00:00,84609.77,85260.0,84237.7,84739.74,OSCILLATION,0.2394108111931307,-1.924975752,0.2991334612846441,-0.004879031,,LONG,继续持多 (盈亏+2.95%),继续持多
2025-11-23 00:00:00,84739.75,86349.84,84667.57,86308.54,BEARISH_SINGULARITY,0.586983418,-0.098898562,0.4164884103071479,-0.031921403,,LONG,继续持多 (盈亏+4.86%),继续持多
2025-11-23 04:00:00,86308.54,86860.0,85420.0,85782.19,BEARISH_SINGULARITY,0.4377166771934445,-0.641132645,0.4857561273353562,-0.053934715,,LONG,继续持多 (盈亏+4.22%),继续持多
2025-11-23 08:00:00,85782.18,86465.24,85768.22,86331.28,BEARISH_SINGULARITY,0.3180593185749097,-0.004649249,0.576586713,-0.073191063,,LONG,继续持多 (盈亏+4.89%),继续持多
2025-11-23 12:00:00,86331.28,87244.51,86271.1,87087.44,BEARISH_SINGULARITY,0.5302296527157068,0.787567761,0.6600891322133048,-0.086448439,,LONG,继续持多 (盈亏+5.80%),继续持多
2025-11-23 16:00:00,87087.44,87689.47,86502.47,87325.01,BEARISH_SINGULARITY,0.5647737687815152,0.960347682,0.7320203804639963,-0.09382606,,LONG,继续持多 (盈亏+6.09%),继续持多
2025-11-23 20:00:00,87325.01,88127.64,86701.54,86830.0,BEARISH_SINGULARITY,0.5505684973105135,0.3509581723270096,0.7980913137163602,-0.097829396,,LONG,继续持多 (盈亏+5.49%),继续持多
2025-11-24 00:00:00,86830.0,88059.44,85946.65,87460.02,BEARISH_SINGULARITY,0.7473740379865549,0.9753111968722036,0.8820962859358058,-0.100751234,,LONG,继续持多 (盈亏+6.26%),继续持多
2025-11-24 04:00:00,87460.03,87837.57,86450.0,87050.39,BEARISH_SINGULARITY,0.5759127615593909,0.454317485,0.9970781931220488,-0.099821056,,LONG,继续持多 (盈亏+5.76%),多平/反空
2025-11-24 08:00:00,87050.39,87050.39,85696.56,86264.72,BEARISH_SINGULARITY,0.6287741123801397,-0.409426565,1.147967448435183,-0.104351402,,LONG,继续持多 (盈亏+4.81%),继续持空
2025-11-24 12:00:00,86264.71,86741.5,85272.0,86616.44,BEARISH_SINGULARITY,0.9155202904784084,-0.003052826,1.2724778065310884,-0.118228904,,LONG,继续持多 (盈亏+5.23%),继续持空
2025-11-24 16:00:00,86616.44,88834.62,86616.43,88327.29,BEARISH_SINGULARITY,1.3183240146413455,1.7809263454650357,1.3482731674675132,-0.131328739,波峰★,SHORT,平多/反空 (盈利7.31%),继续持空
2025-11-24 20:00:00,88327.29,89228.0,88252.5,88300.01,BEARISH_SINGULARITY,0.8296394971472524,1.580239997718784,1.3547534931276766,-0.138827671,,SHORT,继续持空 (盈亏+0.03%),继续持空
2025-11-25 00:00:00,88300.01,88300.01,87457.53,87822.12,BEARISH_SINGULARITY,0.7666442905798085,0.9314211791374196,1.345597361181592,-0.147860237,,SHORT,继续持空 (盈亏+0.57%),继续持空
2025-11-25 04:00:00,87822.12,88519.99,87300.0,87384.81,BEARISH_SINGULARITY,0.9457601363491656,0.3878337734152082,1.3330705004952303,-0.157800364,,SHORT,继续持空 (盈亏+1.07%),继续持空
2025-11-25 08:00:00,87384.81,87606.57,86666.0,87361.71,BEARISH_SINGULARITY,1.053131692561778,0.3267748237750891,1.3005679695484933,-0.166251303,,SHORT,继续持空 (盈亏+1.09%),继续持空
2025-11-25 12:00:00,87361.71,87792.2,86116.0,86988.94,BEARISH_SINGULARITY,1.4557053445062424,-0.091676381,1.2192520463641598,-0.169205134,,SHORT,继续持空 (盈亏+1.52%),继续持空
2025-11-25 16:00:00,86988.93,88155.65,86182.49,86882.85,BEARISH_SINGULARITY,0.9611819749803724,-0.193226414,1.0974407542597668,-0.165319886,波谷★,LONG,平空/反多 (盈利1.64%),继续持空
2025-11-25 20:00:00,86882.84,87889.38,86565.48,87369.96,BEARISH_SINGULARITY,0.7461841484748045,0.3313364634925169,0.9522543259273684,-0.150740873,,LONG,继续持多 (盈亏+0.56%),继续持空
2025-11-26 00:00:00,87369.97,88224.0,87069.97,87119.92,BEARISH_SINGULARITY,0.6584954006199814,0.039991423,0.775934068,-0.126405861,,LONG,继续持多 (盈亏+0.27%),继续持空
2025-11-26 04:00:00,87119.93,87970.0,86909.99,87935.05,BEARISH_SINGULARITY,0.5376129497774514,0.8822338474226581,0.620244681,-0.098315217,,LONG,继续持多 (盈亏+1.21%),继续持空
2025-11-26 08:00:00,87935.05,87941.58,86670.36,87095.79,BEARISH_SINGULARITY,0.6642707791511383,-0.072925097,0.4524569245924135,-0.068357191,,LONG,继续持多 (盈亏+0.25%),继续持空
2025-11-26 20:00:00,89957.37,90656.08,89508.85,90484.02,OSCILLATION,1.0124223214326675,3.1710153846204383,0.1455356585194894,-0.000465427,,LONG,继续持多 (盈亏+4.14%),继续持空
2025-11-27 00:00:00,90484.01,91950.0,90089.91,91091.68,OSCILLATION,1.5276845203338374,3.483071369307087,0.085901935,0.011718367,,LONG,继续持多 (盈亏+4.84%),继续持空
2025-11-27 04:00:00,91091.68,91554.49,90889.11,91408.34,OSCILLATION,0.6596477282635257,3.4641474993468915,0.084923258,0.014514904,,LONG,继续持多 (盈亏+5.21%),继续持空
2025-11-27 08:00:00,91408.34,91940.18,91221.17,91371.88,OSCILLATION,0.6527132261863073,3.086827645809396,0.1512156863834767,0.008296402,,LONG,继续持多 (盈亏+5.17%),继续持空
2025-11-27 12:00:00,91371.87,91457.36,90438.43,90958.3,OSCILLATION,0.8140791561480606,2.364775720011847,0.2482771857558032,-0.007337146,,LONG,继续持多 (盈亏+4.69%),继续持空
2025-11-27 16:00:00,90958.29,91843.59,90850.77,91528.21,BEARISH_SINGULARITY,0.6460606991854743,2.712089208022792,0.3543433775852479,-0.027914432,波峰★,SHORT,平多/反空 (盈利5.35%),继续持空
2025-11-27 20:00:00,91528.22,91600.0,91114.52,91333.95,BEARISH_SINGULARITY,0.3254880852804345,2.251212497437288,0.415270975,-0.046842453,,SHORT,继续持空 (盈亏+0.21%),继续持空
2025-11-28 00:00:00,91333.94,91417.99,90652.55,91208.85,BEARISH_SINGULARITY,0.6131912659024863,1.906263574973976,0.4555136257136957,-0.060028016,,SHORT,继续持空 (盈亏+0.35%),继续持空
2025-11-28 04:00:00,91208.85,91707.79,90867.43,90910.87,BEARISH_SINGULARITY,0.6056603605363127,1.4213638195465412,0.4477209082067344,-0.067998928,,SHORT,继续持空 (盈亏+0.67%),继续持空
2025-11-28 08:00:00,90910.87,92030.0,90907.98,91437.64,BEARISH_SINGULARITY,1.015301975,1.8142273841929064,0.4139690586377567,-0.066281176,,SHORT,继续持空 (盈亏+0.10%),继续持空
2025-11-29 00:00:00,90890.71,91119.99,90546.36,90680.26,OSCILLATION,0.3095766301062779,0.454520158,0.086241181,-0.003302137,,SHORT,继续持空 (盈亏+0.93%),继续持空
2025-11-29 04:00:00,90680.26,90931.56,90311.92,90567.67,OSCILLATION,0.4132206249481385,0.2982916165504234,0.002590092,0.01282161,,SHORT,继续持空 (盈亏+1.05%),继续持空
2025-11-30 04:00:00,90909.35,91037.72,90670.4,90968.16,OSCILLATION,0.2457220327273998,0.4632424648229084,0.1162271288694388,0.018253968,,SHORT,继续持空 (盈亏+0.61%),继续持空
2025-11-30 08:00:00,90968.16,91632.0,90927.16,91048.78,OSCILLATION,1.211470461005055,0.4994168934905846,0.1232946382738659,0.007245146,,SHORT,继续持空 (盈亏+0.52%),继续持空
2025-11-30 12:00:00,91048.79,92000.01,91009.0,91435.31,OSCILLATION,1.260481919426137,0.8371324927147001,0.1309100820314438,-0.000456885,,SHORT,继续持空 (盈亏+0.10%),继续持空
2025-11-30 16:00:00,91435.31,91850.0,91159.42,91460.79,OSCILLATION,0.519165923,0.7821848331465797,0.097608134,-0.007087346,,SHORT,继续持空 (盈亏+0.07%),继续持空
2025-11-30 20:00:00,91460.79,91626.75,90336.9,90360.0,OSCILLATION,0.9302372841947956,-0.389926166,0.035907429,-0.009839381,,SHORT,继续持空 (盈亏+1.28%),继续持空
2025-12-01 00:00:00,90360.01,90417.0,86161.61,86346.13,OSCILLATION,4.334908124243001,-4.376217168,-0.01262947,-0.009213881,,SHORT,继续持空 (盈亏+5.66%),黄金/空平反多
2025-12-01 04:00:00,86346.13,86578.06,85604.0,86550.3,OSCILLATION,1.9310206290752685,-3.769761052,-0.008643181,-0.011658664,,SHORT,继续持空 (盈亏+5.44%),多平/反空
2025-12-01 08:00:00,86550.3,86938.01,86131.01,86149.15,OSCILLATION,1.1513920073753312,-3.829650008,-0.074132785,-0.00722214,,SHORT,继续持空 (盈亏+5.88%),空平/反多
2025-12-01 12:00:00,86146.59,86674.0,83822.76,84677.87,OSCILLATION,2.7793936216841635,-4.976861869,-0.170198962,0.003933114,波谷★,LONG,平空/反多 (盈利7.48%),继续持多
2025-12-01 16:00:00,84677.87,85555.0,84030.95,85024.5,OSCILLATION,1.535663352932701,-4.169158877,-0.255781162,0.017635092,,LONG,继续持多 (盈亏+0.41%),继续持多
2025-12-01 20:00:00,85024.5,86860.0,85007.69,86286.01,BULLISH_SINGULARITY,1.2301368258692824,-2.492186738,-0.396487003,0.03352254,,LONG,继续持多 (盈亏+1.90%),继续持多
2025-12-02 00:00:00,86286.01,87350.0,86184.39,86976.99,BULLISH_SINGULARITY,1.1613310281170657,-1.550885052,-0.576364049,0.053911203,,LONG,继续持多 (盈亏+2.72%),继续持多
2025-12-02 04:00:00,86977.0,87288.48,86818.14,87012.65,BULLISH_SINGULARITY,0.6123891049634337,-1.368631262,-0.745421933,0.074325116,,LONG,继续持多 (盈亏+2.76%),继续持空
2025-12-02 08:00:00,87012.64,87628.78,86296.21,87368.92,BULLISH_SINGULARITY,1.1388340844167388,-0.873707007,-0.886555032,0.089437088,,LONG,继续持多 (盈亏+3.18%),继续持空
2025-12-02 12:00:00,87368.92,91200.0,87032.75,90850.01,BULLISH_SINGULARITY,2.7722610802663734,2.7747733873300104,-0.990909169,0.099758685,,LONG,继续持多 (盈亏+7.29%),继续持空
2025-12-02 16:00:00,90850.01,92307.65,90201.0,91903.39,BULLISH_SINGULARITY,1.7021724477367044,3.5751582588481177,-1.093162432,0.1097091515420742,,LONG,继续持多 (盈亏+8.53%),继续持空
2025-12-02 20:00:00,91903.38,92000.0,90720.87,91277.88,BULLISH_SINGULARITY,1.1691107216783427,2.589775832896636,-1.126742951,0.1104117142311618,,LONG,继续持多 (盈亏+7.79%),继续持空
2025-12-03 00:00:00,91277.88,93087.09,90990.23,92628.91,BULLISH_SINGULARITY,1.1376456508239123,3.702489441435492,-1.077392125,0.099767666,,LONG,继续持多 (盈亏+9.39%),继续持空
2025-12-03 04:00:00,92628.91,93958.58,92625.0,92999.99,BULLISH_SINGULARITY,1.1173610809568415,3.7111925999269366,-0.986814901,0.084570542,,LONG,继续持多 (盈亏+9.83%),继续持空
2025-12-03 08:00:00,93000.0,93389.62,92666.0,93005.68,BULLISH_SINGULARITY,0.6672257077182349,3.3516202559860533,-0.835585579,0.064733221,,LONG,继续持多 (盈亏+9.83%),继续持空
2025-12-03 12:00:00,93005.68,93700.0,91697.0,92373.3,BULLISH_SINGULARITY,1.465785052,2.3905878568056167,-0.64307471,0.041446093,,LONG,继续持多 (盈亏+9.09%),继续持空
2025-12-03 16:00:00,92373.3,93500.0,91786.99,93024.99,OSCILLATION,0.8044507861362434,2.8081526857926016,-0.438964375,0.015894841,,LONG,继续持多 (盈亏+9.86%),继续持空
2025-12-03 20:00:00,93025.0,94150.0,92825.56,93429.95,OSCILLATION,0.8373629780064671,2.9365291541480745,-0.295441212,-0.006346749,波峰★,SHORT,平多/反空 (盈利10.34%),继续持空
2025-12-04 12:00:00,92948.32,93257.0,91801.0,92971.49,OSCILLATION,0.9947880831005712,1.536923323886995,-0.276660911,-0.015086188,,SHORT,继续持空 (盈亏+0.49%),继续持空
2025-12-04 16:00:00,92971.49,93174.55,90889.0,91975.44,OSCILLATION,1.1018488981228227,0.4061616867386091,-0.343370024,-0.002339749,,SHORT,继续持空 (盈亏+1.56%),继续持空
2025-12-04 20:00:00,91975.43,92718.53,91688.92,92078.06,OSCILLATION,0.4430829164879887,0.4686056059987062,-0.384374579,0.011087475,,SHORT,继续持空 (盈亏+1.45%),继续持空
2025-12-05 00:00:00,92078.06,92692.36,91959.92,92142.75,BULLISH_SINGULARITY,0.4429617224785224,0.4875885808681472,-0.424156467,0.024865482,,SHORT,继续持空 (盈亏+1.38%),继续持空
2025-12-05 04:00:00,92142.75,92497.51,91813.37,92258.65,BULLISH_SINGULARITY,0.360941485,0.555185574,-0.475999731,0.036574407,,SHORT,继续持空 (盈亏+1.25%),继续持空
2025-12-05 08:00:00,92258.64,92258.65,90956.25,91351.43,BULLISH_SINGULARITY,0.6394909372893519,-0.392483059,-0.557516582,0.047178363,,SHORT,继续持空 (盈亏+2.22%),继续持空
2025-12-05 12:00:00,91351.44,91478.67,89874.7,90459.35,BULLISH_SINGULARITY,1.3417095818970066,-1.236777,-0.640874654,0.057250582,,SHORT,继续持空 (盈亏+3.18%),继续持空
2025-12-05 16:00:00,90459.34,90498.59,88056.0,89629.26,BULLISH_SINGULARITY,1.5717079339715136,-1.942930527,-0.72445969,0.069124969,,SHORT,继续持空 (盈亏+4.07%),空平/反多
2025-12-05 20:00:00,89629.27,89745.37,88901.6,89330.04,BULLISH_SINGULARITY,0.6249654478211264,-2.058519245,-0.787613738,0.084310911,波谷★,LONG,平空/反多 (盈利4.39%),继续持空
2025-12-06 00:00:00,89330.04,89806.43,89030.67,89688.35,BULLISH_SINGULARITY,0.4297188305972293,-1.509427489,-0.84820175,0.1021331463566513,,LONG,继续持多 (盈亏+0.40%),继续持空
2025-12-06 04:00:00,89688.35,89764.19,89459.19,89597.13,BULLISH_SINGULARITY,0.2276360169884248,-1.458540664,-0.898206409,0.122931133,,LONG,继续持多 (盈亏+0.30%),继续持空
2025-12-06 08:00:00,89597.14,89750.01,89217.59,89631.28,BULLISH_SINGULARITY,0.4652075344940857,-1.287392201,-0.875725572,0.1422392351243493,,LONG,继续持多 (盈亏+0.34%),空平/反多
2025-12-06 12:00:00,89631.29,90289.97,89490.98,89758.77,BULLISH_SINGULARITY,0.6598834548719814,-1.038883244,-0.759701593,0.1546522937098445,,LONG,继续持多 (盈亏+0.48%),继续持多
2025-12-06 16:00:00,89758.77,89981.2,89077.6,89405.64,BULLISH_SINGULARITY,0.4871537888881085,-1.293956584,-0.632951653,0.1547249905140744,,LONG,继续持多 (盈亏+0.08%),继续持多
2025-12-06 20:00:00,89405.65,89615.34,88908.01,89236.79,BULLISH_SINGULARITY,0.3853863236490551,-1.341274473,-0.487297292,0.1431953940008819,,LONG,继续持多 (盈亏-0.10%),继续持多
2025-12-07 20:00:00,91425.51,91510.4,88995.33,90395.31,OSCILLATION,1.2642109737234948,0.1532969106399652,-0.005393938,0.013644676,,LONG,继续持多 (盈亏+1.19%),继续持多
2025-12-08 00:00:00,90395.32,91700.0,89860.0,91068.29,OSCILLATION,1.0786963150475315,0.8126162336822205,0.051892294,-0.002770438,,LONG,继续持多 (盈亏+1.95%),多平/反空
2025-12-08 04:00:00,91068.3,91868.76,91023.06,91565.46,OSCILLATION,0.7035562615029207,1.2315768886492209,0.1311592413227079,-0.015466485,,LONG,继续持多 (盈亏+2.50%),空平/反多
2025-12-08 20:00:00,90124.49,91374.0,90124.49,90634.34,BEARISH_SINGULARITY,0.859597021,0.1379308843454558,0.3563956919827402,-0.066046146,,LONG,继续持多 (盈亏+1.46%),多平/反空
2025-12-09 16:00:00,92707.5,94588.99,92693.5,93800.83,OSCILLATION,2.840727520429994,3.083440351304528,0.1206672733168748,-0.008314748,波峰★,SHORT,平多/反空 (盈利5.00%),多平/反空
2025-12-09 20:00:00,93800.83,93857.47,92254.92,92678.8,OSCILLATION,1.2290258248746322,1.6712021808979631,0.050450729,0.003346909,,SHORT,继续持空 (盈亏+1.20%),继续持空
2025-12-10 00:00:00,92678.81,92786.35,91976.0,92410.62,OSCILLATION,0.751871764,1.2442266187662565,0.099155935,0.002909647,,SHORT,继续持空 (盈亏+1.48%),继续持空
2025-12-10 04:00:00,92410.62,92782.92,92386.83,92782.91,OSCILLATION,0.5106519069195881,1.4924126633640178,0.1965858267387605,-0.006692011,,SHORT,继续持空 (盈亏+1.09%),继续持空
2025-12-10 12:00:00,92120.45,92226.0,91563.15,92063.69,BEARISH_SINGULARITY,0.8835997642482012,0.5715530094500576,0.4024751863441992,-0.03686966,,SHORT,继续持空 (盈亏+1.85%),继续持空
2025-12-10 16:00:00,92063.69,93243.59,91684.39,92957.67,BEARISH_SINGULARITY,1.755776857757878,1.3986433178102762,0.5062737400854339,-0.04967218,,SHORT,继续持空 (盈亏+0.90%),继续持空
2025-12-10 20:00:00,92957.67,94476.0,91878.0,92015.37,BEARISH_SINGULARITY,1.6124752717386008,0.3353476187925906,0.5463656878461767,-0.055814093,,SHORT,继续持空 (盈亏+1.90%),继续持空
2025-12-11 00:00:00,92015.38,92080.32,89389.63,89880.01,BEARISH_SINGULARITY,1.2926961408130386,-1.806701735,0.6062121209700214,-0.059900957,,SHORT,继续持空 (盈亏+4.18%),空平/反多
2025-12-11 04:00:00,89880.0,90480.14,89694.81,90272.75,BEARISH_SINGULARITY,0.7201279014299942,-1.248070047,0.720503498,-0.064672427,,SHORT,继续持空 (盈亏+3.76%),继续持多
2025-12-11 08:00:00,90272.76,90504.19,89971.11,90242.35,BEARISH_SINGULARITY,0.489812443,-1.160710902,0.767865928,-0.06214787,,SHORT,继续持空 (盈亏+3.79%),继续持多
2025-12-11 12:00:00,90242.36,90653.33,89260.63,89872.51,BEARISH_SINGULARITY,1.1177911090522843,-1.41877717,0.7293689783097485,-0.057167973,波谷★,LONG,平空/反多 (盈利4.19%),继续持多
2025-12-11 16:00:00,89872.51,91538.26,89333.0,90839.81,BEARISH_SINGULARITY,1.120381827942419,-0.323784439,0.6430249952677954,-0.048322348,,LONG,继续持多 (盈亏+1.08%),继续持多
2025-12-11 20:00:00,90839.81,93555.0,90797.76,92513.38,BEARISH_SINGULARITY,1.5303700505255498,1.3665574304611792,0.499163204,-0.033449646,波峰★,SHORT,平多/反空 (盈利2.94%),继续持多
2025-12-12 00:00:00,92513.38,92754.0,91448.31,92283.4,OSCILLATION,0.6727109070698362,1.007350475368086,0.3180040681229757,-0.015603761,,SHORT,继续持空 (盈亏+0.25%),继续持多
2025-12-12 04:00:00,92283.4,92720.0,92078.91,92425.34,OSCILLATION,0.4678840360110664,1.0508109132165937,0.1843539228814214,-0.00713475,,SHORT,继续持空 (盈亏+0.10%),继续持多
2025-12-12 08:00:00,92425.33,92650.01,92044.8,92418.19,OSCILLATION,0.5144205818821922,0.9427244866187128,0.0976648,-0.007009796,,SHORT,继续持空 (盈亏+0.10%),继续持多
2025-12-12 12:00:00,92418.19,92660.74,89780.0,89935.14,OSCILLATION,1.6639202729978462,-1.603550622,0.060034288,-0.015910974,,SHORT,继续持空 (盈亏+2.79%),继续持多
2025-12-13 16:00:00,90092.17,90268.13,89981.0,90178.16,OSCILLATION,0.2461004127318459,-0.703496216,-0.332203584,-0.005093889,,SHORT,继续持空 (盈亏+2.52%),继续持多
