时间,收盘价,张力,加速度,T×A,信号类型,置信度,通过V705过滤器,是否开单(V705),最佳开单点
2025-08-07 20:00:00,117472.01,-0.39220266920508645,0.004539785320636425,-0.001780515920371675,OSCILLATION,0.8,False,否,否
2025-08-08 00:00:00,116737.35,-0.33532476574721615,0.0033803009721932176,-0.0011334986316557777,OSCILLATION,0.8,False,否,否
2025-08-08 04:00:00,116817.19,-0.2784985110590423,0.0022326878633284752,-0.0006218002455965748,OSCILLATION,0.8,False,否,否
2025-08-08 08:00:00,116891.51,-0.22489802614953572,0.0011103877659847383,-0.0002497240168305602,OSCILLATION,0.8,False,否,否
2025-08-08 12:00:00,116207.69,-0.16765986455526122,-4.187392362575704e-06,7.020576363491778e-07,OSCILLATION,0.8,False,否,否
2025-08-08 16:00:00,116453.41,-0.11660921483941995,-0.0010510658157345115,0.00012256395951735583,OSCILLATION,0.8,False,否,否
2025-08-08 20:00:00,116674.74,-0.07357324722231914,-0.0020141410296686535,0.00014818689591642828,OSCILLATION,0.8,False,否,否
2025-08-09 00:00:00,116384.01,-0.034607573609722685,-0.0028987879256316615,0.00010032001651527305,OSCILLATION,0.8,False,否,否
2025-08-09 04:00:00,116756.01,-0.010294994134611638,-0.003649535418072917,3.7571945723118114e-05,OSCILLATION,0.8,False,否,否
2025-08-09 08:00:00,117110.0,0.003196267568731096,-0.004255214418217242,-1.3600803842944731e-05,OSCILLATION,0.8,False,否,否
2025-08-09 12:00:00,116892.47,0.018159361506510107,-0.004755175399213104,-8.635094910117426e-05,OSCILLATION,0.8,False,否,否
2025-08-09 16:00:00,116535.69,0.032686393324241864,-0.005159958321307001,-0.00016866042722693542,OSCILLATION,0.8,False,否,否
2025-08-09 20:00:00,116462.25,0.04145294596270686,-0.00545131115810666,-0.0002259729068628963,OSCILLATION,0.8,False,否,否
2025-08-10 00:00:00,118500.0,0.033086324463917516,-0.005557704380672462,-0.00018388401041346484,OSCILLATION,0.8,False,否,否
2025-08-10 04:00:00,117808.3,0.024338438816976022,-0.005592309807676318,-0.000136108090099705,OSCILLATION,0.8,False,否,否
2025-08-10 08:00:00,118330.58,0.006431790126306341,-0.005502057338056775,-3.5388078061284915e-05,OSCILLATION,0.8,False,否,否
2025-08-10 12:00:00,118815.0,-0.016453040914792973,-0.005303196905204012,8.725371566052508e-05,OSCILLATION,0.8,False,否,否
2025-08-10 16:00:00,118663.08,-0.03495136634615381,-0.005045907840147482,0.00017636137346992435,OSCILLATION,0.8,False,否,否
2025-08-10 20:00:00,119294.01,-0.05703401152993367,-0.004708380705505534,0.00026853783944511987,OSCILLATION,0.8,False,否,否
2025-08-11 00:00:00,121728.99,-0.09242170796474948,-0.004241574655700853,0.000392013574139867,OSCILLATION,0.8,False,否,否
2025-08-11 04:00:00,121537.15,-0.12370978906530701,-0.003771846933500904,0.0004666143885300219,OSCILLATION,0.8,False,否,否
2025-08-11 08:00:00,120561.54,-0.14771690430006815,-0.0033303387432341014,0.000491947329421121,OSCILLATION,0.8,False,否,否
2025-08-11 12:00:00,120314.4,-0.14853976370642402,-0.00293617693540571,0.0004361390281854164,OSCILLATION,0.8,False,否,否
2025-08-11 16:00:00,119089.3,-0.13446324752853428,-0.0026386931150601256,0.00035480724548216883,OSCILLATION,0.8,False,否,否
2025-08-11 20:00:00,118686.0,-0.12132996356104206,-0.0023792699346439905,0.00028867673447223826,OSCILLATION,0.8,False,否,否
2025-08-12 00:00:00,118857.7,-0.1053338298496332,-0.002132600935170967,0.00022463502404246726,OSCILLATION,0.8,False,否,否
2025-08-12 04:00:00,118986.72,-0.08886492004169907,-0.0019026989511052583,0.00016908319015339349,OSCILLATION,0.8,False,否,否
2025-08-12 08:00:00,118522.22,-0.06186222379501715,-0.0017269676382998603,0.00010683405852725818,OSCILLATION,0.8,False,否,否
2025-08-12 12:00:00,119933.0,-0.03760561118153617,-0.0015352434385079439,5.773376781753438e-05,OSCILLATION,0.8,False,否,否
2025-08-12 16:00:00,119665.27,-0.013814471083439406,-0.0014037410568167995,1.939194023803235e-05,OSCILLATION,0.8,False,否,否
2025-08-12 20:00:00,120134.08,0.0008487028961512143,-0.0012762091422359781,-1.0831223951103316e-06,OSCILLATION,0.8,False,否,否
2025-08-13 00:00:00,119482.01,0.023991129604118262,-0.001202983693367507,-2.8860937699220722e-05,OSCILLATION,0.8,False,否,否
2025-08-13 04:00:00,119580.4,0.04923041778485983,-0.00115145562791958,-5.668664162320904e-05,OSCILLATION,0.8,False,否,否
2025-08-13 08:00:00,120570.41,0.07090584039212253,-0.0010898033980480948,-7.727342580079098e-05,OSCILLATION,0.8,False,否,否
2025-08-13 12:00:00,120920.62,0.09432498677754975,-0.0010608673579621808,-0.00010006629951251684,OSCILLATION,0.8,False,否,否
2025-08-13 16:00:00,122744.21,0.11033864230195214,-0.001010278017737648,-0.00011147270482467961,OSCILLATION,0.8,False,否,否
2025-08-13 20:00:00,123306.43,0.12719751270054028,-0.0010129675017901407,-0.000128846946674186,OSCILLATION,0.8,False,否,否
2025-08-14 00:00:00,123337.14,0.14934603227852725,-0.0010969642079431408,-0.00016382725200786538,OSCILLATION,0.8,False,否,否
2025-08-14 04:00:00,121725.31,0.18402986954737147,-0.0013251046917855114,-0.00024385884356589754,OSCILLATION,0.8,False,否,否
2025-08-14 08:00:00,120949.67,0.22275095391199645,-0.0016294518372489686,-0.00036296195110086297,OSCILLATION,0.8,False,否,否
2025-08-14 12:00:00,118257.25,0.2777799317372494,-0.002070794138919557,-0.0005752250545509708,OSCILLATION,0.8,False,否,否
2025-08-14 16:00:00,117945.92,0.32790415344084467,-0.002500749479503739,-0.0008200061410443064,OSCILLATION,0.8,False,否,否
2025-08-14 20:00:00,118295.09,0.37421762813670395,-0.0028838205137466932,-0.0010791764726262585,OSCILLATION,0.8,False,否,否
2025-08-15 00:00:00,118968.91,0.4106966634384644,-0.0032060430390842276,-0.0013167111789920065,OSCILLATION,0.8,False,否,否
2025-08-15 04:00:00,118956.45,0.4439671199154331,-0.003499714552707256,-0.0015537581904915686,OSCILLATION,0.8,False,否,否
2025-08-15 08:00:00,119006.01,0.47604825017850066,-0.0037648122855077903,-0.0017922323007665054,OSCILLATION,0.8,False,否,否
2025-08-15 12:00:00,117275.22,0.5140149374989672,-0.004071323653138281,-0.0020927211731059407,HIGH_OSCILLATION,0.6,False,否,否
2025-08-15 16:00:00,116936.27,0.5469383038716921,-0.00433232647232662,-0.0023695152925927525,HIGH_OSCILLATION,0.6,True,是,否
2025-08-15 20:00:00,117342.05,0.5748195766708317,-0.004518241504266829,-0.0025971736687792407,HIGH_OSCILLATION,0.6,True,是,否
2025-08-16 00:00:00,117429.63,0.5942869157175267,-0.0046426326380889504,-0.0027590558312994068,HIGH_OSCILLATION,0.6,True,是,否
2025-08-16 04:00:00,117596.07,0.6109809832301936,-0.004709673827902328,-0.0028775211460652737,HIGH_OSCILLATION,0.6,True,是,否
2025-08-16 08:00:00,117378.52,0.6237944676866904,-0.004737262372576212,-0.0029550780599933665,HIGH_OSCILLATION,0.6,True,是,否
2025-08-16 12:00:00,117676.7,0.6287521621410839,-0.004699788049912446,-0.0029550018979872784,HIGH_OSCILLATION,0.6,True,是,否
2025-08-16 16:00:00,117672.12,0.6323843934714849,-0.004620765809489891,-0.0029221001838080395,HIGH_OSCILLATION,0.6,True,是,否
2025-08-16 20:00:00,117380.66,0.6325570940641569,-0.0045107327860591795,-0.002853296023249513,HIGH_OSCILLATION,0.6,True,是,否
2025-08-17 00:00:00,117684.95,0.6260301719120659,-0.004342752924766824,-0.0027186943600634016,HIGH_OSCILLATION,0.6,True,是,否
2025-08-17 04:00:00,118005.98,0.6135527669030282,-0.004121367188275715,-0.0025286762417899185,HIGH_OSCILLATION,0.6,True,是,否
2025-08-17 08:00:00,118308.01,0.5975421821651747,-0.0038572133929503094,-0.0023048477079002654,HIGH_OSCILLATION,0.6,True,是,否
2025-08-17 12:00:00,118246.16,0.5795182295389715,-0.003571524440504903,-0.002069763520516567,HIGH_OSCILLATION,0.6,True,是,否
2025-08-17 16:00:00,117570.07,0.5644055311482367,-0.0032934133765835094,-0.0018588207261013231,HIGH_OSCILLATION,0.6,True,是,否
2025-08-17 20:00:00,117405.01,0.5479265322979273,-0.002998529060969979,-0.0016429736303718407,HIGH_OSCILLATION,0.6,True,是,否
2025-08-18 00:00:00,115319.0,0.5401647056733235,-0.0027617216354557383,-0.0014917845543675986,HIGH_OSCILLATION,0.6,False,否,否
2025-08-18 04:00:00,115205.98,0.5281349890905677,-0.002481757726696676,-0.0013107030899143811,HIGH_OSCILLATION,0.6,False,否,否
2025-08-18 08:00:00,114947.27,0.507377505658516,-0.0021547732597823055,-0.0010932834818080158,HIGH_OSCILLATION,0.6,False,否,否
2025-08-18 12:00:00,116145.34,0.4809174115615367,-0.0017353272268100794,-0.0008345490781297632,OSCILLATION,0.8,False,否,否
2025-08-18 16:00:00,116313.99,0.4542484206778433,-0.0012927480688482706,-0.0005872287686086588,OSCILLATION,0.8,False,否,否
2025-08-18 20:00:00,116227.05,0.4221348722538621,-0.0008380720546202203,-0.0003537794397166384,OSCILLATION,0.8,False,否,否
2025-08-19 00:00:00,114810.0,0.39493205543476817,-0.00042572499413695564,-0.00016813244698446253,OSCILLATION,0.8,False,否,否
2025-08-19 04:00:00,114978.14,0.36999070674807233,1.0761557501126617e-05,3.9816762655518565e-06,OSCILLATION,0.8,False,否,否
2025-08-19 08:00:00,115508.71,0.3420948318057421,0.0004713044155708612,0.00016123080477401734,OSCILLATION,0.8,False,否,否
2025-08-19 12:00:00,113786.38,0.3238047235196824,0.0008470522248034684,0.000274279511459219,OSCILLATION,0.8,False,否,否
2025-08-19 16:00:00,113132.48,0.30724897789971894,0.001197898427637678,0.00036805306751935704,OSCILLATION,0.8,False,否,否
2025-08-19 20:00:00,112872.94,0.2945246950528592,0.0015376293545478759,0.0004528698167525379,OSCILLATION,0.8,False,否,否
2025-08-20 00:00:00,113525.91,0.27864926380003496,0.00189551773002683,0.0005281846199918897,OSCILLATION,0.8,False,否,否
2025-08-20 04:00:00,113490.13,0.26455969639073,0.0022245251880608774,0.0005885197083669173,OSCILLATION,0.8,False,否,否
2025-08-20 08:00:00,113666.68,0.25490616060940824,0.002522545394433029,0.0006430123614578687,OSCILLATION,0.8,False,否,否
2025-08-20 12:00:00,113353.94,0.2538779358266676,0.0027489333875828637,0.0006978935341645462,OSCILLATION,0.8,False,否,否
2025-08-20 16:00:00,114276.66,0.2559338497732782,0.0029453244559876635,0.000753808226852309,OSCILLATION,0.8,False,否,否
2025-08-20 20:00:00,114271.24,0.2630640289187801,0.0030449658011846847,0.0008010209715795444,OSCILLATION,0.8,False,否,否
2025-08-21 00:00:00,113954.62,0.27541116035109287,0.0030321763175869543,0.000835095198015727,OSCILLATION,0.8,False,否,否
2025-08-21 04:00:00,113896.03,0.28874280403728647,0.00292757467426491,0.0008453161204757957,OSCILLATION,0.8,False,否,否
2025-08-21 08:00:00,113148.66,0.30796225393598015,0.0027099006913304247,0.0008345471248447884,OSCILLATION,0.8,False,否,否
2025-08-21 12:00:00,112792.08,0.3247388332735792,0.002418012077074816,0.0007852224207506996,OSCILLATION,0.8,False,否,否
2025-08-21 16:00:00,112193.71,0.3398030562092528,0.0020661699688062085,0.0007020908700481262,OSCILLATION,0.8,False,否,否
2025-08-21 20:00:00,112500.0,0.3569855906129633,0.0017073456319430247,0.0006094977887996437,OSCILLATION,0.8,False,否,否
2025-08-22 00:00:00,112929.24,0.37363759681186737,0.001333134947556991,0.0004981093380311089,OSCILLATION,0.8,False,否,否
2025-08-22 04:00:00,113094.83,0.38661767198789015,0.0009299470922348729,0.0003595339798717543,OSCILLATION,0.8,False,否,否
2025-08-22 08:00:00,112320.0,0.4012823268016111,0.0004676569637654393,0.0001876624745647722,OSCILLATION,0.8,False,否,否
2025-08-22 12:00:00,116370.75,0.39893806959620626,0.00015005869257278537,5.986412514111757e-05,OSCILLATION,0.8,False,否,否
2025-08-22 16:00:00,116655.79,0.3952504808114992,-0.00023152139116422443,-9.150894117580689e-05,OSCILLATION,0.8,False,否,否
2025-08-22 20:00:00,116935.99,0.39469255535160225,-0.0006772469651457058,-0.00026730433527747614,OSCILLATION,0.8,False,否,否
2025-08-23 00:00:00,115568.77,0.4059683657199592,-0.0012561013762058537,-0.0005099374228768821,OSCILLATION,0.8,False,否,否
2025-08-23 04:00:00,115799.47,0.4212285699489527,-0.0018887036224150555,-0.0007955759259273005,OSCILLATION,0.8,False,否,否
2025-08-23 08:00:00,115310.13,0.44003434214457215,-0.002599248064572013,-0.001143758412164498,OSCILLATION,0.8,False,否,否
2025-08-23 12:00:00,114812.87,0.47029670234855353,-0.0033913872934199785,-0.0015949582604822023,OSCILLATION,0.8,False,否,否
2025-08-23 16:00:00,115133.91,0.5015474526707105,-0.004225881467860626,-0.0021194800854938602,HIGH_OSCILLATION,0.6,True,是,否
2025-08-23 20:00:00,115438.05,0.5299910982456796,-0.005091724625174487,-0.002698568726060798,HIGH_OSCILLATION,0.6,True,是,否
2025-08-24 00:00:00,115036.0,0.5601239589754161,-0.0060044645457880685,-0.0033632444529143367,HIGH_OSCILLATION,0.6,True,是,否
2025-08-24 04:00:00,114888.19,0.591181780894951,-0.006940887629646841,-0.0041033263098863544,HIGH_OSCILLATION,0.6,True,是,否
2025-08-24 08:00:00,114730.22,0.621513470882329,-0.007885989934280024,-0.004901248975397487,HIGH_OSCILLATION,0.6,True,是,否
2025-08-24 12:00:00,114400.0,0.6517702926196839,-0.008832036478991667,-0.005756459000340121,HIGH_OSCILLATION,0.6,True,是,SHORT
2025-08-24 16:00:00,112600.0,0.6865689246614871,-0.009795766569625552,-0.00672546891994276,HIGH_OSCILLATION,0.6,False,否,SHORT
2025-08-26 20:00:00,111763.22,0.4281221912234318,-0.011329441544767171,-0.004850385339483503,OSCILLATION,0.8,False,否,否
2025-08-27 00:00:00,111418.15,0.35095357052655485,-0.010445950682953842,-0.0036660436897269547,OSCILLATION,0.8,False,否,否
2025-08-27 04:00:00,110725.18,0.26975521715883155,-0.00945211606836649,-0.0025497576226326834,OSCILLATION,0.8,False,否,否
2025-08-27 08:00:00,111322.07,0.17944358531030338,-0.008335800312485347,-0.001495805894503118,OSCILLATION,0.8,False,否,否
2025-08-27 12:00:00,112000.0,0.08598028226103897,-0.00713895441634449,-0.00061380931576599,OSCILLATION,0.8,False,否,否
2025-08-27 16:00:00,112080.69,-0.011214126290276918,-0.005869714695815542,6.582372188676985e-05,OSCILLATION,0.8,False,否,否
2025-08-27 20:00:00,111262.01,-0.10215459601861268,-0.004587171773391963,0.00046860067937883905,OSCILLATION,0.8,False,否,否
2025-08-28 00:00:00,112000.01,-0.19307476014799815,-0.003259366513216011,0.0006293014077735984,OSCILLATION,0.8,False,否,否
2025-08-28 04:00:00,113114.11,-0.28978831082212775,-0.0018787934784234572,0.0005444523884959634,OSCILLATION,0.8,False,否,否
2025-08-28 08:00:00,112909.18,-0.3785356380233061,-0.0005466633989638925,0.00020693157851078617,OSCILLATION,0.8,False,否,否
2025-08-28 12:00:00,112678.53,-0.4549962155418843,0.0007036735386093396,-0.00032016879704421553,OSCILLATION,0.8,False,否,否
2025-08-28 16:00:00,111901.36,-0.5278014951949623,0.00182542759458304,-0.0009634634137910721,LOW_OSCILLATION,0.6,True,是,否
2025-08-28 20:00:00,112566.9,-0.5948539478831482,0.002916017240463198,-0.0017346043675848567,LOW_OSCILLATION,0.6,True,是,否
2025-08-29 00:00:00,111704.23,-0.6393021871885485,0.003823506036154667,-0.002444375771642296,LOW_OSCILLATION,0.6,True,是,否
2025-08-29 04:00:00,110019.38,-0.6538149179885059,0.004470124319225277,-0.0029226339651727004,LOW_OSCILLATION,0.6,True,是,LONG
2025-08-29 08:00:00,110098.81,-0.6553036504794326,0.0049999950895683876,-0.003276515034573402,LOW_OSCILLATION,0.6,True,是,LONG
2025-08-29 12:00:00,108386.23,-0.628077166121834,0.005252101833923384,-0.0032987252360338858,LOW_OSCILLATION,0.6,True,是,否
2025-08-29 16:00:00,108212.01,-0.601705182278394,0.005381840761740031,-0.003238281476536076,LOW_OSCILLATION,0.6,True,是,否
2025-08-29 20:00:00,108377.4,-0.589787225349985,0.0054614056845624925,-0.003221067305208748,LOW_OSCILLATION,0.6,True,是,否
2025-08-30 00:00:00,108436.2,-0.5831898949499055,0.005533941062503767,-0.00322733850690054,LOW_OSCILLATION,0.6,True,是,否
2025-08-30 04:00:00,108524.26,-0.581770838578656,0.005615462803634619,-0.0032669125042777626,LOW_OSCILLATION,0.6,True,是,否
2025-08-30 08:00:00,108680.01,-0.584335558163491,0.0057180982954768145,-0.003341288159121151,LOW_OSCILLATION,0.6,True,是,否
2025-08-30 12:00:00,108869.98,-0.5825410232828702,0.0058392312551575065,-0.003401591750564772,LOW_OSCILLATION,0.6,True,是,否
2025-08-30 16:00:00,108828.33,-0.5865727163349713,0.0059361845977740635,-0.0034820039241821514,LOW_OSCILLATION,0.6,True,是,否
2025-08-30 20:00:00,108816.33,-0.5862622174804306,0.00603030299763152,-0.003535338807470343,LOW_OSCILLATION,0.6,True,是,否
2025-08-31 00:00:00,109223.84,-0.5898568095797924,0.006136541481443325,-0.0036196807800982123,LOW_OSCILLATION,0.6,True,是,否
2025-08-31 04:00:00,108708.26,-0.5861970909030321,0.006177697623163614,-0.003621348375177086,LOW_OSCILLATION,0.6,True,是,否
2025-08-31 08:00:00,108389.76,-0.5786582904936443,0.0061754015827789055,-0.0035734473230025865,LOW_OSCILLATION,0.6,True,是,否
2025-08-31 12:00:00,108818.69,-0.5690925250748877,0.006186344740824801,-0.0035206025495397378,LOW_OSCILLATION,0.6,True,是,否
2025-08-31 16:00:00,108930.0,-0.5602803996689039,0.006161068517495927,-0.003451925931370119,LOW_OSCILLATION,0.6,True,是,否
2025-08-31 20:00:00,108246.35,-0.5415733871342832,0.006045391964653812,-0.0032740234028519437,LOW_OSCILLATION,0.6,True,是,否
2025-09-01 00:00:00,107660.01,-0.5181852511856626,0.0058593191791692645,-0.003036212780634796,LOW_OSCILLATION,0.6,True,是,否
2025-09-01 04:00:00,109432.99,-0.5118127965436654,0.0057865017310937406,-0.002961605633195848,LOW_OSCILLATION,0.6,True,是,否
2025-09-01 08:00:00,108782.88,-0.497040825207433,0.005620492925096587,-0.0027936144415625468,OSCILLATION,0.8,False,否,否
2025-09-01 12:00:00,108784.33,-0.48467049830575387,0.005425410547863774,-0.002629536433746428,OSCILLATION,0.8,False,否,否
2025-09-01 16:00:00,109217.64,-0.4773135593146732,0.005242226257506033,-0.002502185673703043,OSCILLATION,0.8,False,否,否
2025-09-01 20:00:00,109237.42,-0.4700246766731835,0.005038971834469497,-0.0023684411072618034,OSCILLATION,0.8,False,否,否
2025-09-02 00:00:00,110322.18,-0.482855063248732,0.00489972227729929,-0.00236585571010657,OSCILLATION,0.8,False,否,否
2025-09-02 04:00:00,110233.92,-0.5089085903651301,0.004762289214261306,-0.0024235698909407847,LOW_OSCILLATION,0.6,True,是,否
2025-09-02 08:00:00,109733.34,-0.5258748930940426,0.004626086546696606,-0.002432742768187866,LOW_OSCILLATION,0.6,True,是,否
2025-09-02 12:00:00,110829.17,-0.5440256968154915,0.004577935414176837,-0.0024905145036738696,LOW_OSCILLATION,0.6,True,是,否
2025-09-02 16:00:00,110806.0,-0.5603831907339236,0.004497846484530221,-0.002520517564432407,LOW_OSCILLATION,0.6,True,是,否
2025-09-02 20:00:00,111240.01,-0.5779278732492098,0.004417037749043229,-0.00255272923236603,LOW_OSCILLATION,0.6,True,是,否
2025-09-03 00:00:00,111054.01,-0.5731795583486347,0.004267442470971217,-0.002446010790789488,LOW_OSCILLATION,0.6,True,是,否
2025-09-03 04:00:00,111099.88,-0.5590131304094914,0.004024918210070227,-0.0022499821282535248,LOW_OSCILLATION,0.6,True,是,否
2025-09-03 08:00:00,111437.77,-0.5420114151667076,0.003706299006967062,-0.00200885636979718,LOW_OSCILLATION,0.6,True,是,否
2025-09-03 12:00:00,112222.74,-0.5185040148768724,0.0033319937264126853,-0.0017276521246895283,LOW_OSCILLATION,0.6,True,是,否
2025-09-03 16:00:00,112193.74,-0.4845755022205857,0.0028306902857362926,-0.0013716831668415972,OSCILLATION,0.8,False,否,否
2025-09-03 20:00:00,111705.71,-0.44701163115908515,0.0022008037026652882,-0.0009837848529893648,OSCILLATION,0.8,False,否,否
2025-09-04 00:00:00,111148.97,-0.39763394816284375,0.001472062848573763,-0.0005853421624222278,OSCILLATION,0.8,False,否,否
2025-09-04 04:00:00,110463.36,-0.34409239302517136,0.0006684880317925357,-0.00023002164656818044,OSCILLATION,0.8,False,否,否
2025-09-04 08:00:00,110810.0,-0.2969128162362906,-0.00010647202891694851,3.161290995612295e-05,OSCILLATION,0.8,False,否,否
2025-09-04 12:00:00,109510.31,-0.2425861612657255,-0.0009330518028219659,0.00022634545510864532,OSCILLATION,0.8,False,否,否
2025-09-04 16:00:00,109799.99,-0.19571940542718638,-0.0016723021242751324,0.00032730197745774967,OSCILLATION,0.8,False,否,否
2025-09-04 20:00:00,110730.87,-0.1559585158458,-0.0022905491724314886,0.0003572306494042404,OSCILLATION,0.8,False,否,否
2025-09-05 00:00:00,111311.77,-0.11892632550768863,-0.0028315368641241984,0.0003367442747898543,OSCILLATION,0.8,False,否,否
2025-09-05 04:00:00,112954.32,-0.09642510268499016,-0.003240303458823396,0.00031244659374757473,OSCILLATION,0.8,False,否,否
2025-09-05 08:00:00,112354.0,-0.06501758927882233,-0.0036774714834919148,0.00023910033049825876,OSCILLATION,0.8,False,否,否
2025-09-05 12:00:00,110716.82,-0.026965315684903554,-0.004172098510928632,0.0001125019534157066,OSCILLATION,0.8,False,否,否
2025-09-05 16:00:00,111614.54,-0.0006336276012716724,-0.004528444365542613,2.8693473408309863e-06,OSCILLATION,0.8,False,否,否
2025-09-05 20:00:00,110659.99,0.028375095804182005,-0.004863824215807888,-0.00013801147809824923,OSCILLATION,0.8,False,否,否
2025-09-06 00:00:00,111082.22,0.0406701065012668,-0.005057105396796102,-0.0002056730150758286,OSCILLATION,0.8,False,否,否
2025-09-06 04:00:00,110825.6,0.05512726541664516,-0.0051616424053719905,-0.00028454723086675243,OSCILLATION,0.8,False,否,否
2025-09-06 08:00:00,110781.02,0.06577259184180553,-0.005169092873075591,-0.00033998463573318673,OSCILLATION,0.8,False,否,否
2025-09-06 12:00:00,110384.15,0.08453186127841043,-0.00512376353329104,-0.0004331212682195363,OSCILLATION,0.8,False,否,否
2025-09-06 16:00:00,110038.41,0.10653495688385217,-0.0050344399303041965,-0.0005363438409093013,OSCILLATION,0.8,False,否,否
2025-09-06 20:00:00,110187.97,0.12044615420423645,-0.004865922968049455,-0.0005860817081556205,OSCILLATION,0.8,False,否,否
2025-09-07 00:00:00,110629.15,0.1247707937555228,-0.004603145824749327,-0.0005743381583263942,OSCILLATION,0.8,False,否,否
2025-09-07 04:00:00,110753.42,0.12672371065273308,-0.00428270436217712,-0.0005427201884037311,OSCILLATION,0.8,False,否,否
2025-09-07 08:00:00,111292.13,0.12153537868034936,-0.0038919771488992727,-0.00047301291660673954,OSCILLATION,0.8,False,否,否
2025-09-07 12:00:00,111329.99,0.11755117209895134,-0.003484989916730505,-0.0004096646494646977,OSCILLATION,0.8,False,否,否
2025-09-07 16:00:00,111259.99,0.11490161496219253,-0.0030823915066538615,-0.0003541717620602745,OSCILLATION,0.8,False,否,否
2025-09-07 20:00:00,111137.34,0.11530682124883788,-0.002699834615376845,-0.00031130934739668283,OSCILLATION,0.8,False,否,否
2025-09-08 00:00:00,111052.11,0.11673190842444187,-0.0023429075630965884,-0.0002734920711023232,OSCILLATION,0.8,False,否,否
2025-09-08 04:00:00,111280.39,0.11711006433984418,-0.0020000208574477707,-0.00023422257129673875,OSCILLATION,0.8,False,否,否
2025-09-08 08:00:00,112052.43,0.11459865964599304,-0.0016557034841024332,-0.0001897414000493396,OSCILLATION,0.8,False,否,否
2025-09-08 12:00:00,112631.75,0.10528619677299915,-0.0013370659099789794,-0.000140774584496516,OSCILLATION,0.8,False,否,否
2025-09-08 16:00:00,112097.31,0.10785290088396761,-0.0011309548472448194,-0.00012197676104413824,OSCILLATION,0.8,False,否,否
2025-09-08 20:00:00,112065.23,0.12141129983649585,-0.0010184449319071281,-0.00012365072299473594,OSCILLATION,0.8,False,否,否
2025-09-09 00:00:00,111708.0,0.13426376878603377,-0.001013764084318844,-0.0001361117866205705,OSCILLATION,0.8,False,否,否
2025-09-09 04:00:00,112991.11,0.13216493247776956,-0.0009907265811289062,-0.00013093931169883338,OSCILLATION,0.8,False,否,否
2025-09-09 08:00:00,112433.59,0.1474705869375963,-0.0010961669768253246,-0.00016165238745404113,OSCILLATION,0.8,False,否,否
2025-09-09 12:00:00,110880.76,0.17712179851808432,-0.0013822754682652205,-0.00024483111698656306,OSCILLATION,0.8,False,否,否
2025-09-09 16:00:00,111301.53,0.215915993657333,-0.0017120289895527774,-0.0003696544404494477,OSCILLATION,0.8,False,否,否
2025-09-09 20:00:00,111546.39,0.25174441817040044,-0.0021046561493495153,-0.0005298354377667492,OSCILLATION,0.8,False,否,否
2025-09-10 00:00:00,111545.88,0.2914403547185716,-0.0025694529025988566,-0.0007488422653660742,OSCILLATION,0.8,False,否,否
2025-09-10 04:00:00,112553.65,0.3196129369010955,-0.003028319433196952,-0.0009678900679187387,OSCILLATION,0.8,False,否,否
2025-09-10 08:00:00,112299.99,0.343095114464062,-0.0035469261748902747,-0.0012169330419695564,OSCILLATION,0.8,False,否,否
2025-09-10 12:00:00,113853.99,0.35516602828614946,-0.003989913661928468,-0.0014170817885117805,OSCILLATION,0.8,False,否,否
2025-09-10 16:00:00,113574.52,0.3683619293006054,-0.0044873651430413775,-0.001652974481567009,OSCILLATION,0.8,False,否,否
2025-09-10 20:00:00,113960.0,0.3733238803105002,-0.004967607373156158,-0.0018545264604057075,OSCILLATION,0.8,False,否,否
2025-09-11 00:00:00,114400.01,0.38361673450610884,-0.005429104770804105,-0.002082695443467407,OSCILLATION,0.8,False,否,否
2025-09-11 04:00:00,114083.58,0.3997051726401167,-0.005930404419611401,-0.002370413322366486,OSCILLATION,0.8,False,否,否
2025-09-11 08:00:00,113999.99,0.41563083313134497,-0.006437053398422543,-0.002675437866897317,OSCILLATION,0.8,False,否,否
2025-09-11 12:00:00,114180.31,0.42937771631368893,-0.006914072537973104,-0.0029687486767820824,OSCILLATION,0.8,False,否,否
2025-09-11 16:00:00,114419.99,0.4416506754088308,-0.007348740883448834,-0.0032455763745796655,OSCILLATION,0.8,False,否,否
2025-09-11 20:00:00,115482.69,0.4421817641925337,-0.007678757300684513,-0.003395406450022976,OSCILLATION,0.8,False,否,否
2025-09-12 00:00:00,115194.14,0.44708573860602846,-0.007998766619083275,-0.0035761344818300914,OSCILLATION,0.8,False,否,否
2025-09-12 04:00:00,115086.7,0.4529881557248887,-0.00828407521037311,-0.0037525879514331843,OSCILLATION,0.8,False,否,否
2025-09-12 08:00:00,114913.45,0.45810791390140515,-0.008526799566789034,-0.0039061943617971296,OSCILLATION,0.8,False,否,否
2025-09-12 12:00:00,115121.18,0.4562925333496421,-0.008684209776093521,-0.003962540078873441,OSCILLATION,0.8,False,否,否
2025-09-12 16:00:00,116632.51,0.4411114827901703,-0.008661802673139485,-0.003820820620784419,OSCILLATION,0.8,False,否,否
2025-09-12 20:00:00,116029.42,0.43516821620278456,-0.008631140480856947,-0.003755998006850162,OSCILLATION,0.8,False,否,否
2025-09-13 00:00:00,115957.0,0.4499518655381696,-0.008565259367771638,-0.0038539544313471318,OSCILLATION,0.8,False,否,否
2025-09-13 04:00:00,115778.71,0.47105819925018505,-0.008509043744130529,-0.004008254823451179,OSCILLATION,0.8,False,否,否
